ORDER_ID,EVENT_TYPE,EVENT_TIMESTAMP,CUSTOMER_ID,RESTAURANT_ID,ORDER_DATE,TOTAL_AMOUNT,STATUS,PAYMENT_METHOD
936,ORDER_CREATED,2025-12-06 08:10:44.836 -0800,1020,213,2025-12-15 16:14:06.836 -0800,414,CANCELLED,CASH_ON_DELIVERY
937,ORDER_CREATED,2025-12-02 18:53:24.836 -0800,1027,205,2025-12-21 16:26:58.836 -0800,1179,DELIVERED,DEBIT_CARD
938,ORDER_CREATED,2025-11-28 23:44:14.836 -0800,1053,220,2025-11-27 17:39:12.836 -0800,171,DELIVERED,DEBIT_CARD
939,ORDER_CREATED,2025-12-19 18:11:38.836 -0800,1005,219,2025-11-29 21:28:53.836 -0800,1730,PREPARING,CREDIT_CARD
940,ORDER_CREATED,2025-12-10 18:32:01.836 -0800,1050,216,2025-12-08 11:40:34.836 -0800,769,PREPARING,CREDIT_CARD
941,ORDER_CREATED,2025-11-24 08:54:28.836 -0800,1024,217,2025-12-08 17:12:08.836 -0800,1042,DELIVERED,DEBIT_CARD
942,ORDER_CREATED,2025-11-29 16:15:19.836 -0800,1021,217,2025-12-03 00:54:32.836 -0800,1216,PREPARING,UPI
943,ORDER_CREATED,2025-11-28 02:35:45.836 -0800,1041,213,2025-12-11 03:17:51.836 -0800,776,DELIVERED,CASH_ON_DELIVERY
944,ORDER_CREATED,2025-12-16 15:57:11.836 -0800,1041,212,2025-12-17 10:35:43.836 -0800,768,OUT_FOR_DELIVERY,CASH_ON_DELIVERY
945,ORDER_CREATED,2025-12-11 23:14:59.836 -0800,1002,216,2025-12-19 05:04:28.836 -0800,761,CONFIRMED,WALLET
946,ORDER_CREATED,2025-11-26 15:21:00.836 -0800,1053,207,2025-11-29 07:37:03.836 -0800,1336,CANCELLED,CASH_ON_DELIVERY
947,ORDER_CREATED,2025-12-21 04:31:28.836 -0800,1055,205,2025-12-15 05:06:18.836 -0800,1345,CANCELLED,CASH_ON_DELIVERY
948,ORDER_CREATED,2025-12-20 02:00:50.836 -0800,1082,215,2025-11-24 13:26:47.836 -0800,1366,DELIVERED,DEBIT_CARD
949,ORDER_CREATED,2025-12-22 23:04:33.836 -0800,1012,201,2025-12-03 19:34:36.836 -0800,1064,PREPARING,DEBIT_CARD
950,ORDER_CREATED,2025-12-22 20:41:49.836 -0800,1035,216,2025-12-09 05:44:39.836 -0800,1282,PREPARING,WALLET
951,ORDER_CREATED,2025-12-07 02:00:20.836 -0800,1077,219,2025-12-14 06:17:14.836 -0800,519,PLACED,CASH_ON_DELIVERY
952,ORDER_CREATED,2025-12-12 06:04:15.836 -0800,1059,201,2025-12-08 07:08:52.836 -0800,1953,CANCELLED,CASH_ON_DELIVERY
953,ORDER_CREATED,2025-12-16 18:38:14.836 -0800,1033,202,2025-12-13 07:17:19.836 -0800,142,PREPARING,CREDIT_CARD
954,ORDER_CREATED,2025-12-12 06:50:18.836 -0800,1034,220,2025-12-01 07:00:18.836 -0800,1095,CANCELLED,CASH_ON_DELIVERY
955,ORDER_CREATED,2025-12-10 11:02:02.836 -0800,1070,220,2025-12-03 14:40:40.836 -0800,1863,CONFIRMED,CASH_ON_DELIVERY
956,ORDER_CREATED,2025-11-29 08:19:27.836 -0800,1064,215,2025-12-16 13:01:49.836 -0800,229,OUT_FOR_DELIVERY,UPI
957,ORDER_CREATED,2025-12-05 02:38:59.836 -0800,1063,206,2025-11-26 10:56:29.836 -0800,1707,CONFIRMED,UPI
958,ORDER_CREATED,2025-11-29 13:34:59.836 -0800,1005,204,2025-12-04 02:45:44.836 -0800,1269,CANCELLED,UPI
959,ORDER_CREATED,2025-12-02 00:35:42.836 -0800,1061,219,2025-12-17 21:43:39.836 -0800,1325,PLACED,WALLET
960,ORDER_CREATED,2025-12-05 18:48:17.836 -0800,1034,211,2025-12-20 06:00:01.836 -0800,649,PREPARING,CREDIT_CARD
961,ORDER_CREATED,2025-11-24 03:40:35.836 -0800,1009,209,2025-11-30 08:27:09.836 -0800,296,PLACED,CREDIT_CARD
962,ORDER_CREATED,2025-12-01 20:56:35.836 -0800,1035,206,2025-12-17 08:02:02.836 -0800,1437,PLACED,CASH_ON_DELIVERY
963,ORDER_CREATED,2025-12-17 13:19:56.836 -0800,1100,207,2025-12-13 02:53:53.836 -0800,506,CONFIRMED,CREDIT_CARD
964,ORDER_CREATED,2025-12-13 02:50:07.836 -0800,1092,204,2025-12-05 00:49:09.836 -0800,1085,CANCELLED,CREDIT_CARD
965,ORDER_CREATED,2025-12-19 06:07:55.836 -0800,1045,215,2025-12-13 04:49:03.836 -0800,1261,CANCELLED,WALLET
966,ORDER_CREATED,2025-12-17 03:52:29.836 -0800,1022,212,2025-12-18 00:44:14.836 -0800,1516,DELIVERED,DEBIT_CARD
967,ORDER_CREATED,2025-12-06 16:27:24.836 -0800,1073,202,2025-11-28 17:00:45.836 -0800,338,OUT_FOR_DELIVERY,CASH_ON_DELIVERY
968,ORDER_CREATED,2025-12-22 06:29:59.836 -0800,1052,220,2025-12-11 23:33:07.836 -0800,961,CANCELLED,UPI
969,ORDER_CREATED,2025-12-23 07:25:21.836 -0800,1097,204,2025-11-26 13:52:17.836 -0800,537,PREPARING,CREDIT_CARD
970,ORDER_CREATED,2025-12-02 12:20:56.836 -0800,1100,210,2025-12-20 10:11:03.836 -0800,1210,CONFIRMED,UPI
971,ORDER_CREATED,2025-12-15 09:48:51.836 -0800,1082,207,2025-12-02 08:32:40.836 -0800,1782,CANCELLED,DEBIT_CARD
972,ORDER_CREATED,2025-12-22 16:34:51.836 -0800,1003,208,2025-12-04 23:52:29.836 -0800,1389,CANCELLED,WALLET
973,ORDER_CREATED,2025-12-07 08:33:46.836 -0800,1027,219,2025-12-11 21:41:36.836 -0800,833,PREPARING,UPI
974,ORDER_CREATED,2025-12-17 09:50:31.836 -0800,1058,204,2025-12-20 19:42:27.836 -0800,1472,CONFIRMED,UPI
975,ORDER_CREATED,2025-12-14 05:32:33.836 -0800,1062,211,2025-12-15 06:57:40.836 -0800,499,CONFIRMED,CASH_ON_DELIVERY
976,ORDER_CREATED,2025-12-22 07:33:22.836 -0800,1012,207,2025-12-03 19:26:27.836 -0800,1235,CANCELLED,UPI
977,ORDER_CREATED,2025-11-26 14:15:32.836 -0800,1029,209,2025-12-06 18:01:16.836 -0800,1042,PLACED,UPI
978,ORDER_CREATED,2025-11-28 04:01:41.836 -0800,1004,212,2025-12-06 21:48:28.836 -0800,1308,CONFIRMED,CASH_ON_DELIVERY
979,ORDER_CREATED,2025-12-07 16:52:13.836 -0800,1001,210,2025-11-28 03:07:54.836 -0800,1140,PREPARING,CASH_ON_DELIVERY
980,ORDER_CREATED,2025-12-06 20:55:28.836 -0800,1088,212,2025-12-20 19:43:00.836 -0800,436,CONFIRMED,CREDIT_CARD
981,ORDER_CREATED,2025-11-28 20:56:53.836 -0800,1065,201,2025-12-06 06:28:54.836 -0800,1618,PLACED,DEBIT_CARD
982,ORDER_CREATED,2025-11-30 20:59:47.836 -0800,1015,219,2025-12-12 04:08:24.836 -0800,1180,CONFIRMED,DEBIT_CARD
983,ORDER_CREATED,2025-11-29 22:19:49.836 -0800,1037,210,2025-12-12 19:56:10.836 -0800,876,CANCELLED,WALLET
984,ORDER_CREATED,2025-12-03 02:23:22.836 -0800,1074,211,2025-12-17 00:59:24.836 -0800,1853,DELIVERED,UPI
985,ORDER_CREATED,2025-12-02 22:33:25.836 -0800,1017,216,2025-12-05 01:00:39.836 -0800,511,PREPARING,DEBIT_CARD
986,ORDER_CREATED,2025-12-22 12:32:40.836 -0800,1040,207,2025-12-11 23:45:28.836 -0800,1581,CONFIRMED,WALLET
987,ORDER_CREATED,2025-12-23 23:01:46.836 -0800,1064,207,2025-11-26 19:22:36.836 -0800,109,PREPARING,CREDIT_CARD
988,ORDER_CREATED,2025-12-03 01:46:44.836 -0800,1027,212,2025-12-08 10:11:38.836 -0800,900,CANCELLED,DEBIT_CARD
989,ORDER_CREATED,2025-12-18 10:16:02.836 -0800,1033,217,2025-12-07 22:43:30.836 -0800,1912,PLACED,DEBIT_CARD
990,ORDER_CREATED,2025-12-14 13:36:14.836 -0800,1051,214,2025-12-18 23:28:37.836 -0800,633,CANCELLED,DEBIT_CARD
991,ORDER_CREATED,2025-11-25 16:54:12.836 -0800,1084,214,2025-12-05 02:21:01.836 -0800,1656,PREPARING,CASH_ON_DELIVERY
992,ORDER_CREATED,2025-11-30 10:34:03.836 -0800,1016,207,2025-12-23 03:37:00.836 -0800,1634,CANCELLED,UPI
993,ORDER_CREATED,2025-11-24 10:09:22.836 -0800,1085,208,2025-12-23 02:20:12.836 -0800,232,CONFIRMED,DEBIT_CARD
994,ORDER_CREATED,2025-11-25 10:03:03.836 -0800,1016,209,2025-12-10 06:19:24.836 -0800,633,PREPARING,UPI
995,ORDER_CREATED,2025-12-05 07:46:25.836 -0800,1044,203,2025-12-19 16:29:32.836 -0800,1081,CONFIRMED,DEBIT_CARD
996,ORDER_CREATED,2025-12-13 23:32:57.836 -0800,1044,202,2025-12-15 12:03:39.836 -0800,387,DELIVERED,CASH_ON_DELIVERY
997,ORDER_CREATED,2025-11-28 22:22:18.836 -0800,1010,204,2025-11-28 05:34:44.836 -0800,1136,PREPARING,CREDIT_CARD
998,ORDER_CREATED,2025-12-10 14:03:20.836 -0800,1023,209,2025-12-07 11:46:06.836 -0800,509,OUT_FOR_DELIVERY,DEBIT_CARD
999,ORDER_CREATED,2025-12-18 18:14:15.836 -0800,1005,211,2025-11-24 08:56:12.836 -0800,879,CONFIRMED,CASH_ON_DELIVERY
1000,ORDER_CREATED,2025-12-14 05:44:51.836 -0800,1031,210,2025-12-10 10:29:23.836 -0800,680,CANCELLED,CREDIT_CARD
